vehicle_count,avg_speed,traffic_density,weather,target
207,113.6,0.01,1,1
272,114.4,0.01,1,0
321,115.1,0.01,1,0
310,115.6,0.01,1,0
290,116.0,0.01,1,0
282,116.3,0.01,1,0
312,116.4,0.01,1,0
328,116.4,0.01,1,1
303,116.4,0.01,1,1
278,116.1,0.01,1,1
248,115.6,0.2,2,1
214,114.8,0.01,1,0
146,114.4,0.01,1,0
100,114.3,0.01,1,0
66,114.1,0.01,1,0
36,113.9,0.01,1,0
21,113.8,0.01,1,0
17,113.7,0.01,1,0
22,113.5,0.01,1,0
62,113.5,0.01,1,0
194,113.3,0.01,1,0
382,113.2,0.01,1,0
409,113.2,0.01,1,1
396,113.6,0.01,1,1
301,114.2,0.01,1,1
293,114.9,0.01,1,0
289,115.6,0.01,1,0
295,116.1,0.01,1,0
302,116.4,0.4,2,0
335,116.3,0.9,2,0
356,116.2,0.9,2,0
430,115.7,0.9,2,1
332,115.3,0.9,2,1
284,115.1,0.75,3,1
192,114.8,0.9,2,1
155,114.6,0.9,2,0
139,114.4,0.01,1,0
98,114.1,0.9,2,0
61,113.8,0.9,2,0
35,113.7,0.9,2,0
22,113.6,0.9,2,0
17,113.5,0.9,2,0
23,113.2,0.75,3,0
58,112.9,0.4,2,0
195,112.6,0.01,1,0
385,112.1,0.01,1,0
416,112.0,0.01,1,1
387,112.1,0.01,1,1
367,112.4,0.01,1,1
296,112.5,0.01,1,0
303,112.9,0.01,1,0
323,113.3,0.4,2,0
320,113.5,0.4,2,0
338,113.8,0.01,1,0
375,113.9,0.75,2,0
432,113.7,0.01,1,1
413,113.6,0.01,1,1
295,113.3,0.75,2,1
216,113.0,0.01,2,1
189,112.5,0.01,3,0
157,112.4,0.75,2,0
116,112.2,0.01,1,0
68,112.2,0.4,2,0
38,112.1,0.01,1,0
24,111.9,0.01,1,0
17,111.6,0.01,1,0
23,111.2,0.01,1,0
59,110.9,0.01,1,0
196,110.7,0.01,1,0
377,110.6,0.01,1,0
433,110.4,0.01,1,1
406,110.5,0.01,1,1
347,111.3,0.05,1,1
307,112.0,0.01,1,0
310,112.9,0.05,1,0
323,113.4,0.2,2,0
318,113.8,0.2,2,0
340,114.1,0.01,1,0
362,114.4,0.01,1,0
423,114.6,0.01,1,1
388,114.6,0.01,1,1
299,114.4,0.01,1,1
217,113.9,0.01,1,1
199,113.0,0.01,1,0
159,112.5,0.01,1,0
111,112.3,0.01,1,0
69,112.2,0.01,1,0
38,112.0,0.01,1,0
24,112.0,0.4,2,0
18,111.9,0.01,1,0
25,112.0,0.01,1,0
59,112.3,0.75,2,0
193,112.5,0.9,2,0
336,112.7,0.9,2,0
435,112.8,0.9,2,1
407,113.1,0.9,2,1
345,113.5,0.9,2,1
300,114.0,0.9,3,0
312,114.5,0.9,3,0
334,114.9,0.9,2,0
319,115.1,0.75,3,0
355,115.4,0.9,3,0
392,115.3,0.9,3,0
367,114.7,0.9,3,1
362,114.2,0.75,3,1
276,113.8,0.9,3,1
207,113.7,0.75,3,1
173,113.7,0.9,3,0
164,113.7,0.75,3,0
153,113.6,0.9,3,0
80,113.5,0.75,2,0
45,113.4,0.01,2,0
27,113.4,0.9,2,0
18,113.3,0.01,2,0
25,113.4,0.4,2,0
57,113.4,0.4,2,0
186,113.4,0.75,2,0
370,113.4,0.9,3,0
430,113.3,0.75,2,1
389,113.5,0.9,2,1
331,113.6,0.75,3,1
303,113.9,0.9,2,0
330,114.0,0.9,3,0
328,114.4,0.9,2,0
324,114.7,0.9,2,0
343,115.0,0.9,2,0
384,115.3,0.75,2,0
413,115.5,0.75,2,1
309,115.6,0.75,2,1
238,115.5,0.75,3,1
220,115.1,0.4,2,1
194,114.4,0.75,3,0
182,114.1,0.4,2,0
136,113.9,0.4,3,0
85,113.6,0.01,1,0
82,113.5,0.01,3,0
55,113.3,0.4,2,0
35,113.1,0.01,1,0
27,113.1,0.01,1,0
29,112.9,0.01,1,0
48,112.8,0.4,2,0
109,112.7,0.9,2,0
167,112.7,0.75,2,1
231,112.9,0.9,2,1
269,113.0,0.9,2,1
291,113.2,0.9,2,0
328,113.5,0.9,3,0
331,113.8,0.4,2,0
303,114.2,0.4,2,0
308,114.6,0.01,1,0
298,114.8,0.01,1,0
306,115.0,0.01,1,1
318,115.0,0.01,1,1
276,114.9,0.01,1,1
247,114.2,0.01,1,1
224,113.1,0.01,1,0
201,112.4,0.01,1,0
208,112.1,0.01,2,0
205,112.0,0.01,1,0
111,111.9,0.01,1,0
64,111.8,0.01,1,0
43,111.8,0.01,2,0
27,111.8,0.01,2,0
29,111.7,0.01,2,0
46,111.9,0.01,2,0
83,112.0,0.01,1,0
123,112.0,0.01,1,1
202,112.6,0.01,1,1
235,113.4,0.01,1,1
258,113.7,0.01,1,0
332,116.0,0.01,1,0
339,116.4,0.75,2,0
341,116.7,0.01,1,0
347,116.9,0.01,1,1
317,116.7,0.01,1,1
290,116.5,0.01,1,1
220,116.0,0.01,3,1
171,115.7,0.75,2,0
145,115.4,0.01,1,0
115,115.2,0.01,1,0
118,115.1,0.01,1,0
52,115.1,0.01,1,0
33,114.8,0.01,1,0
24,114.6,0.01,1,0
27,114.3,0.01,1,0
67,113.8,0.0,1,0
195,113.7,0.0,1,0
386,113.7,0.0,1,0
433,113.6,0.0,1,1
364,113.7,0.0,1,1
325,113.9,0.0,1,1
288,113.5,0.0,1,0
298,113.3,0.0,3,0
289,114.6,0.08,1,0
288,115.6,0.08,1,0
305,116.1,0.8,2,0
340,116.6,0.0,1,0
417,116.2,0.0,1,1
378,116.1,0.0,1,1
278,115.8,0.0,1,1
215,114.6,0.0,1,1
163,113.7,0.0,1,0
142,113.1,0.0,1,0
99,112.8,0.0,1,0
62,112.6,0.0,1,0
40,112.3,0.0,1,0
27,112.2,0.0,1,0
27,112.1,0.0,1,0
36,112.0,0.0,1,0
77,112.0,0.0,1,0
218,111.8,0.0,1,0
405,112.0,0.32,2,0
404,111.9,0.32,2,1
427,112.3,0.32,2,1
305,112.9,0.12,2,0
290,114.8,0.12,2,0
303,114.8,0.0,1,0
299,114.9,0.0,1,0
306,116.4,0.0,1,0
338,116.7,0.24,2,0
437,116.3,0.24,2,1
414,116.2,0.24,2,1
307,115.7,0.36,2,1
222,115.2,0.36,2,1
189,114.7,0.36,2,0
158,114.5,0.88,3,0
106,114.5,0.88,3,0
68,114.3,0.88,3,0
31,114.3,0.48,3,0
21,113.9,0.48,3,0
16,113.8,0.48,3,0
23,113.7,0.0,1,0
59,113.6,0.0,1,0
194,113.6,0.0,1,0
387,113.4,0.0,1,0
441,113.4,0.0,1,1
413,113.0,0.0,1,1
349,113.4,0.92,2,1
297,113.4,0.92,2,0
313,113.5,1.0,3,0
320,114.8,1.0,3,0
309,114.8,1.0,3,0
332,114.8,1.0,3,0
368,113.5,0.56,2,0
439,113.5,0.56,2,1
405,114.1,0.88,3,1
292,113.6,1.0,3,1
217,114.1,1.0,3,1
143,113.6,0.92,3,0
91,113.6,0.92,3,0
54,113.5,0.92,3,0
30,113.4,0.92,3,0
20,113.5,0.92,3,0
15,113.5,0.76,3,0
21,113.6,0.76,3,0
62,113.5,0.76,3,0
189,113.5,0.76,3,0
382,113.4,0.8,3,0
403,113.4,0.8,2,1
375,113.3,0.8,2,1
328,113.4,0.92,3,1
305,113.5,0.92,3,0
306,113.7,0.92,3,0
311,113.7,0.92,3,0
321,114.1,0.92,3,0
345,113.9,1.0,2,0
376,114.0,1.0,2,0
453,113.9,1.0,2,1
408,113.5,0.92,3,1
306,113.4,0.92,3,1
210,113.4,0.92,3,1
169,113.1,0.92,3,0
140,113.2,0.92,3,0
79,113.2,0.92,3,0
59,113.1,0.92,3,0
43,112.9,0.92,3,0
26,112.9,0.92,3,0
18,112.8,0.92,3,0
25,112.8,0.92,3,0
54,112.7,0.92,3,0
180,112.8,0.92,3,0
367,112.7,0.92,3,0
419,112.7,0.92,3,1
339,112.9,0.76,3,1
324,113.0,0.8,2,1
293,113.3,0.8,2,0
302,113.9,0.8,2,0
309,114.7,0.36,2,0
312,114.5,0.36,2,0
329,114.2,0.92,2,0
371,113.8,0.92,3,0
388,113.8,0.92,3,1
355,113.6,0.76,3,1
299,113.7,0.76,3,1
223,113.5,0.76,3,1
177,113.5,0.92,2,0
189,113.5,0.92,2,0
158,113.6,0.92,2,0
110,113.7,0.92,2,0
75,113.6,0.92,2,0
54,113.6,0.92,2,0
41,113.6,0.92,3,0
31,113.7,0.92,3,0
35,113.7,0.92,3,0
66,113.7,0.92,3,0
114,113.7,0.92,3,0
175,113.6,0.92,3,1
238,113.6,0.88,3,1
288,113.6,0.8,2,1
302,113.7,0.8,2,0
282,113.8,0.8,2,0
320,114.1,0.48,2,0
307,114.5,0.48,2,0
308,114.8,0.24,2,0
308,115.3,0.24,2,0
312,115.3,0.24,2,1
305,114.8,0.24,2,1
285,114.6,0.8,2,1
248,114.5,0.8,2,1
215,114.4,0.8,2,0
202,114.4,0.92,2,0
188,114.3,0.92,2,0
174,114.4,0.92,2,0
97,114.4,0.92,3,0
69,114.4,0.92,3,0
45,114.4,0.92,3,0
28,114.4,0.8,3,0
26,114.4,0.8,3,0
37,114.5,0.8,3,0
61,114.2,0.88,3,0
89,113.6,0.88,3,1
135,113.4,0.88,3,1
196,112.9,0.48,3,1
255,112.9,0.48,3,0
288,113.6,0.12,2,0
315,113.4,0.12,2,0
292,113.3,0.12,2,0
283,113.7,0.76,2,0
329,113.4,0.76,2,0
323,113.2,0.76,3,1
292,113.0,0.8,3,1
242,113.0,0.8,2,1
186,112.9,0.8,3,0
148,112.5,0.48,2,0
125,112.2,0.48,2,0
87,112.0,0.12,2,0
31,111.8,0.12,2,0
36,111.8,0.12,2,0
29,111.8,0.32,2,0
27,111.7,0.32,2,0
63,111.6,0.32,2,0
194,111.4,0.8,2,0
388,111.4,0.8,2,0
415,111.3,0.8,2,1
405,111.2,0.56,2,1
323,111.3,0.0,1,1
266,111.6,0.0,1,0
289,112.1,0.0,1,0
286,112.7,0.0,1,0
297,113.1,0.0,1,0
319,113.5,0.0,1,0
352,113.9,0.36,2,0
414,114.2,0.36,2,1
374,113.9,0.36,2,1
278,113.6,0.68,2,1
205,113.1,0.68,2,1
156,112.5,0.68,2,0
127,112.0,0.2,2,0
101,112.0,0.2,2,0
58,111.9,0.2,2,0
34,111.7,0.0,1,0
19,111.5,0.0,1,0
15,111.4,0.0,1,0
21,111.3,0.32,2,0
54,111.1,0.32,2,0
194,111.0,0.32,2,0
395,110.9,0.0,1,0
380,110.9,0.36,2,1
311,111.4,0.12,2,1
273,112.1,0.12,2,0
294,112.3,0.12,2,0
303,112.6,0.8,2,0
291,112.7,0.8,2,0
309,112.7,0.92,3,0
348,112.8,0.92,3,0
416,112.4,0.92,3,1
374,112.1,0.92,3,1
275,111.3,0.92,3,1
193,111.2,0.92,3,1
177,111.1,0.56,3,0
232,111.1,0.56,3,0
128,111.0,0.56,3,0
65,111.0,0.48,2,0
34,111.0,0.48,2,0
21,110.9,0.48,2,0
16,111.1,0.92,2,0
23,111.1,0.92,2,0
58,111.0,0.92,2,0
195,110.9,0.56,2,0
391,111.0,0.56,2,0
428,111.2,0.56,2,1
392,111.5,0.92,2,1
337,111.9,0.12,2,1
292,112.1,0.12,2,0
302,112.5,0.12,2,0
309,112.9,0.56,2,0
294,113.0,0.56,2,0
329,113.1,0.88,2,0
369,113.1,0.88,2,0
443,113.1,0.88,2,1
393,113.1,0.88,2,1
298,112.9,0.88,2,1
216,112.7,0.88,2,1
174,112.4,0.0,1,0
155,112.2,0.0,1,0
79,111.8,0.0,1,0
49,111.5,0.0,1,0
29,111.4,0.0,1,0
25,111.2,0.0,1,0
17,111.0,0.0,1,0
25,110.9,0.0,1,0
58,110.7,0.0,1,0
196,110.7,0.0,3,0
400,110.6,0.0,1,0
433,110.4,0.0,1,1
401,110.6,0.0,1,1
335,110.6,0.0,1,1
300,112.2,0.0,1,0
301,112.7,0.0,1,0
308,113.2,0.12,2,0
303,113.8,0.12,2,0
314,114.1,0.0,1,0
361,114.2,0.0,1,0
433,114.6,0.0,1,1
381,114.1,0.0,1,1
284,113.6,0.0,1,1
236,112.8,0.0,1,1
190,112.2,0.0,1,0
168,111.7,0.0,1,0
143,111.7,0.0,1,0
77,111.8,0.0,1,0
45,111.7,0.0,1,0
26,111.6,0.0,1,0
19,111.3,0.0,1,0
27,111.1,0.0,1,0
56,111.2,0.0,1,0
178,111.3,0.0,1,0
379,111.3,0.0,1,0
433,111.3,0.0,1,1
362,111.5,0.0,1,1
322,111.6,0.0,1,1
301,111.8,0.0,1,0
316,112.5,0.0,1,0
324,113.1,0.0,1,0
305,114.0,0.0,1,0
342,114.7,0.08,1,0
356,115.0,0.08,1,0
395,115.0,0.08,1,1
345,114.5,0.24,2,1
312,114.2,0.24,2,1
247,113.5,0.24,2,1
202,113.1,0.36,2,0
256,112.9,0.36,2,0
168,112.7,0.36,2,0
119,112.4,0.2,2,0
82,112.3,0.2,2,0
53,112.1,0.2,2,0
46,112.1,0.56,2,0
31,111.8,0.56,2,0
35,111.7,0.56,2,0
66,111.6,0.24,2,0
114,111.6,0.24,2,0
174,111.5,0.24,2,1
238,111.6,0.2,2,1
258,111.9,0.0,1,1
281,112.2,0.0,1,0
304,112.7,0.0,1,0
313,113.9,0.12,2,0
304,114.8,0.12,2,0
295,115.1,0.12,2,0
300,115.3,0.0,1,0
282,116.1,0.0,1,1
270,114.9,0.0,1,1
261,114.5,0.0,1,1
236,113.7,0.0,1,1
202,113.1,0.0,1,0
191,112.8,0.0,1,0
205,112.9,0.0,1,0
149,112.1,0.0,1,0
123,112.2,0.32,2,0
53,111.8,0.32,2,0
46,111.7,0.32,2,0
28,111.5,0.08,1,0
26,111.4,0.08,1,0
38,111.2,0.08,1,0
62,111.1,0.0,1,0
91,111.0,0.0,1,1
138,111.3,0.0,1,1
188,111.6,0.0,1,1
247,112.5,0.0,1,0
267,113.8,0.0,1,0
272,115.0,0.0,1,0
278,115.6,0.0,1,0
277,115.7,0.0,1,0
278,115.7,0.08,1,0
298,116.3,0.08,1,1
302,115.3,0.08,1,1
271,114.8,0.0,1,1
288,113.6,0.0,1,1
221,112.9,0.0,1,0
150,112.6,0.0,1,0
101,112.4,0.0,1,0
66,112.1,0.0,1,0
38,112.1,0.0,1,0
28,112.0,0.0,1,0
18,111.9,0.0,1,0
23,111.9,0.0,1,0
59,111.1,0.0,1,0
183,111.5,0.0,1,0
380,111.6,0.0,1,0
417,111.6,0.0,1,1
335,111.8,0.0,1,1
307,112.2,0.0,1,1
278,113.2,0.0,1,0
294,114.4,0.0,1,0
300,115.6,0.0,1,0
295,116.1,0.0,1,0
310,115.9,0.0,1,0
356,115.8,0.0,1,0
447,116.4,0.0,1,1
413,115.5,0.0,1,1
296,115.0,0.0,1,1
202,114.4,0.0,1,1
148,114.0,0.0,1,0
124,113.8,0.08,1,0
96,113.6,0.08,1,0
69,113.3,0.08,1,0
49,113.1,0.12,2,0
46,112.9,0.12,2,0
38,112.8,0.12,2,0
38,112.7,0.44,2,0
70,112.7,0.44,2,0
209,112.7,0.44,2,0
403,112.8,0.64,2,0
426,112.8,0.64,2,1
375,112.6,0.64,3,1
341,112.6,0.64,3,1
281,112.8,0.64,3,0
289,113.3,0.64,3,0
306,114.1,0.64,3,0
311,114.7,0.64,3,0
354,115.8,0.64,3,0
386,115.7,0.48,2,0
424,115.4,0.48,2,1
395,115.3,0.48,2,1
287,115.0,0.92,2,1
204,114.6,0.92,2,1
163,114.2,0.92,3,0
144,113.8,1.0,3,0
87,113.5,1.0,3,0
78,113.4,1.0,3,0
35,113.2,0.88,3,0
22,113.2,0.88,3,0
17,112.6,0.88,3,0
22,112.4,0.92,3,0
58,112.4,0.92,3,0
183,113.9,0.92,3,0
377,112.6,0.8,3,0
415,112.6,0.8,3,1
406,112.6,0.8,3,1
334,112.5,0.0,1,1
295,112.5,0.0,1,0
307,112.5,0.0,1,0
315,112.8,0.0,1,0
307,112.8,0.0,1,0
340,112.8,0.0,1,0
368,113.1,0.0,1,0
406,113.1,0.0,1,1
391,113.1,0.0,1,1
290,112.4,0.0,1,1
223,112.4,0.0,1,1
180,112.4,0.0,1,0
169,111.6,0.0,1,0
130,111.6,0.0,1,0
145,111.6,0.0,1,0
45,111.2,0.0,1,0
29,111.2,0.0,1,0
19,110.8,0.0,1,0
22,110.8,0.0,1,0
57,110.8,0.0,1,0
186,110.3,0.0,1,0
389,110.3,0.0,1,0
424,110.3,0.0,1,1
391,111.6,0.36,2,1
321,111.6,0.0,1,1
298,111.6,0.0,1,0
304,111.6,0.0,1,0
308,112.6,0.0,1,0
313,112.6,0.0,1,0
323,112.9,0.56,2,0
351,112.9,0.56,2,0
405,112.9,0.56,2,1
375,112.9,0.56,2,1
293,112.3,0.48,2,1
213,112.3,0.48,2,1
192,111.6,0.92,3,0
181,111.6,0.92,3,0
115,111.6,0.92,3,0
69,110.0,0.92,3,0
36,110.0,0.92,3,0
23,110.0,0.92,3,0
18,109.6,0.92,3,0
24,109.6,0.92,3,0
51,109.6,0.92,3,0
172,109.5,0.8,3,0
380,109.5,0.8,3,0
428,109.5,0.8,3,1
364,109.9,0.0,1,1
316,110.2,0.0,1,1
304,110.2,0.0,1,0
311,110.2,0.0,1,0
311,110.7,0.12,2,0
314,110.7,0.12,2,0
338,110.7,0.24,2,0
422,110.7,0.24,2,1
370,110.7,0.24,2,1
319,110.1,0.56,2,1
267,110.1,0.56,2,1
220,110.1,0.56,2,0
179,109.5,0.0,1,0
179,109.5,0.0,1,0
121,109.5,0.0,1,0
81,108.9,0.0,1,0
45,108.9,0.0,1,0
37,108.4,0.0,1,0
25,108.4,0.0,1,0
30,108.4,0.0,1,0
51,107.9,0.0,1,0
92,107.9,0.0,1,0
153,107.9,0.0,1,1
233,109.6,0.24,2,1
299,109.6,0.48,2,1
340,109.6,0.48,2,0
324,109.6,0.48,2,0
335,110.7,0.0,1,0
319,110.7,0.0,1,0
322,111.3,0.2,2,0
318,111.3,0.2,2,1
342,111.3,0.2,2,1
301,110.2,0.0,1,1
244,110.2,0.0,1,1
233,110.2,0.0,1,0
280,108.8,0.0,1,0
276,108.8,0.0,1,0
148,108.8,0.0,1,0
105,107.9,0.0,1,0
70,107.9,0.0,1,0
47,107.9,0.0,1,0
26,107.4,0.0,1,0
28,107.4,0.0,1,0
52,107.4,0.0,1,0
108,107.2,0.0,1,0
121,107.2,0.0,1,1
173,107.2,0.0,1,1
335,110.3,0.0,1,0
283,110.3,0.0,1,0
317,112.1,0.0,1,0
318,112.1,0.0,1,0
320,112.7,0.0,1,0
282,112.7,0.0,1,0
288,112.7,0.0,1,1
277,112.7,0.0,1,1
260,111.7,0.0,1,1
221,111.7,0.0,1,1
165,111.7,0.0,1,0
132,111.2,0.0,1,0
111,111.2,0.0,1,0
65,111.1,0.0,1,0
33,111.1,0.0,1,0
22,111.1,0.0,1,0
18,111.1,0.0,1,0
21,111.1,0.0,1,0
55,111.1,0.0,1,0
177,111.1,0.0,1,0
368,111.1,0.0,1,0
424,111.1,0.0,1,1
359,112.6,0.0,1,1
272,112.8,0.0,1,0
283,112.8,0.0,1,0
293,114.7,0.0,1,0
304,114.7,0.0,1,0
324,114.7,0.0,1,0
348,115.2,0.08,1,0
415,115.2,0.08,1,1
374,115.2,0.08,1,1
288,114.3,0.36,2,1
224,114.3,0.36,2,1
179,114.3,0.36,2,0
132,113.9,0.56,2,0
94,113.9,0.56,2,0
108,113.9,0.56,2,0
94,113.5,0.56,2,0
42,113.5,0.56,2,0
34,113.5,0.56,2,0
33,113.2,0.24,2,0
61,113.2,0.24,2,0
196,113.2,0.24,2,0
385,112.8,0.36,2,0
432,112.8,0.36,2,1
412,112.8,0.36,2,1
322,114.2,0.0,1,1
278,114.2,0.0,1,0
285,114.2,0.0,1,0
302,115.3,0.32,2,0
310,115.3,0.32,2,0
324,115.3,0.32,2,0
330,115.4,0.24,2,0
422,115.4,0.24,2,1
397,115.4,0.24,2,1
301,114.6,0.92,2,1
202,114.6,0.92,2,1
168,114.6,0.92,2,0
144,113.5,0.92,2,0
89,113.5,0.92,2,0
54,113.5,0.92,2,0
31,112.2,0.92,2,0
19,112.2,0.92,2,0
16,112.2,0.92,2,0
19,111.0,0.92,3,0
55,111.0,0.92,3,0
188,111.0,0.92,3,0
364,110.2,0.92,3,0
403,110.2,0.92,3,1
375,110.2,0.92,3,1
332,109.7,0.92,3,1
285,109.7,0.92,3,0
294,109.7,0.92,3,0
294,110.2,0.56,2,0
302,110.2,0.56,2,0
319,110.2,0.56,2,0
327,111.0,0.2,2,0
427,111.0,0.2,2,1
396,111.0,0.2,2,1
298,110.2,0.12,2,1
212,110.2,0.12,2,1
173,110.2,0.12,2,0
148,109.1,0.0,1,0
94,109.1,0.0,1,0
59,109.1,0.0,1,0
33,108.3,0.0,1,0
23,108.3,0.0,1,0
16,107.5,0.0,1,0
21,107.5,0.0,1,0
54,107.5,0.0,1,0
190,107.4,0.0,1,0
389,107.4,0.0,1,0
384,107.4,0.0,1,1
356,107.4,0.0,1,1
350,109.4,0.0,1,1
287,109.4,0.0,1,0
302,109.4,0.0,1,0
310,111.1,0.0,1,0
318,111.1,0.0,1,0
344,111.7,0.0,1,0
379,111.7,0.0,1,0
423,111.7,0.0,1,1
403,110.7,0.0,1,1
319,110.7,0.0,1,1
241,110.7,0.0,1,1
192,110.0,0.0,1,0
174,110.0,0.0,1,0
146,110.0,0.0,1,0
119,109.8,0.0,1,0
153,109.8,0.0,1,0
70,109.8,0.0,1,0
26,109.7,0.0,1,0
29,109.7,0.0,1,0
51,109.7,0.0,1,0
175,109.6,0.32,2,0
367,109.6,0.32,2,0
420,109.6,0.32,2,1
358,110.7,0.48,2,1
290,111.1,0.12,2,0
325,111.1,0.12,2,0
317,112.9,0.36,2,0
319,112.9,0.36,2,0
343,114.3,0.0,1,0
391,114.3,0.0,1,0
415,114.3,0.0,1,1
365,114.2,0.08,1,1
312,114.2,0.08,1,1
246,114.2,0.08,1,1
192,114.0,0.12,2,0
211,114.0,0.12,2,0
170,114.0,0.12,2,0
117,114.0,0.64,2,0
79,114.0,0.64,2,0
47,114.0,0.64,2,0
38,114.1,0.88,2,0
27,114.1,0.88,2,0
27,114.1,0.88,2,0
49,114.0,0.92,2,0
82,114.0,0.92,2,0
106,114.0,0.92,2,1
247,114.5,0.88,2,1
280,114.4,0.92,2,0
302,115.3,0.92,2,0
298,115.3,0.92,2,0
288,115.4,0.92,2,0
300,115.4,0.92,2,1
286,115.4,0.92,2,1
264,114.3,0.88,2,1
236,114.3,0.88,2,1
297,113.5,0.44,3,0
193,113.5,0.44,3,0
137,113.5,0.44,3,0
97,112.2,0.36,2,0
65,112.2,0.36,2,0
52,112.2,0.36,2,0
28,111.2,0.0,1,0
52,110.4,0.0,1,0
75,110.4,0.0,1,1
121,112.3,0.0,1,1
168,112.6,0.08,1,1
215,112.6,0.08,1,0
232,112.6,0.08,1,0
273,114.0,0.2,2,0
283,114.0,0.2,2,0
309,114.1,0.88,2,0
310,114.1,0.88,2,0
312,114.1,0.88,2,1
299,113.6,0.76,2,1
270,113.6,0.76,2,1
229,113.6,0.76,2,1
177,113.9,0.92,3,0
139,113.9,0.92,3,0
96,113.9,0.92,3,0
68,113.6,0.92,3,0
35,113.6,0.92,3,0
22,113.6,0.92,3,0
16,113.8,0.24,3,0
20,113.8,0.24,3,0
57,113.8,0.24,3,0
184,112.7,0.32,2,0
363,112.7,0.32,2,0
429,112.7,0.32,2,1
377,113.2,0.0,1,1
316,113.8,0.12,2,1
279,113.8,0.12,2,0
280,113.8,0.12,2,0
295,114.3,0.92,2,0
298,114.3,0.92,2,0
322,114.3,0.64,3,0
362,114.3,0.64,3,0
409,114.3,0.64,3,1
361,113.4,1.0,3,1
278,113.4,1.0,3,1
203,113.4,1.0,3,1
159,112.4,0.32,3,0
135,112.4,0.32,3,0
156,112.4,0.32,3,0
132,111.8,0.64,3,0
41,111.8,0.64,3,0
30,111.8,0.64,3,0
21,111.7,0.2,3,0
30,111.7,0.2,3,0
69,111.7,0.2,3,0
196,111.2,0.24,2,0
395,111.2,0.24,2,0
434,111.2,0.24,2,1
296,111.9,0.12,2,1
342,111.9,0.12,2,1
295,111.9,0.12,2,0
292,112.9,0.0,1,0
300,112.9,0.0,1,0
307,112.9,0.0,1,0
318,113.2,0.0,1,0
347,113.2,0.0,1,0
424,113.2,0.0,1,1
392,112.1,0.0,1,1
305,112.1,0.0,1,1
212,112.1,0.0,1,1
183,111.5,0.0,1,0
225,111.5,0.0,1,0
185,111.5,0.0,1,0
68,111.2,0.0,1,0
41,111.2,0.0,1,0
28,111.2,0.0,1,0
40,110.7,0.08,1,0
60,110.7,0.08,1,0
87,110.7,0.08,1,0
222,110.1,0.0,1,0
403,110.1,0.0,1,0
435,110.1,0.0,1,1
403,111.8,0.0,1,1
288,110.8,0.0,1,0
300,110.8,0.0,1,0
311,111.8,0.32,2,0
307,112.0,0.48,2,0
355,112.0,0.48,2,0
430,112.0,0.48,2,1
390,110.9,0.12,2,1
310,110.9,0.12,2,1
228,110.9,0.12,2,1
165,109.9,0.0,1,0
159,109.9,0.0,1,0
107,109.9,0.0,1,0
65,109.1,0.0,1,0
49,109.1,0.0,1,0
33,109.1,0.0,1,0
188,107.6,0.0,1,0
387,107.6,0.0,1,0
432,107.6,0.0,1,1
359,109.4,0.0,1,1
295,109.3,0.0,1,0
305,109.3,0.0,1,0
311,110.8,0.0,1,0
317,110.8,0.0,1,0
329,111.1,0.0,1,0
435,111.1,0.0,1,1
389,110.0,0.24,2,1
294,110.0,0.24,2,1
191,110.0,0.24,2,1
156,109.1,0.56,2,0
158,109.1,0.56,2,0
103,109.1,0.56,2,0
68,109.0,0.68,2,0
40,109.0,0.68,2,0
26,109.0,0.68,2,0
24,108.4,0.32,2,0
34,108.4,0.32,2,0
59,108.4,0.32,2,0
176,108.0,0.24,2,0
348,108.0,0.24,2,0
389,108.0,0.24,2,1
341,109.8,0.76,2,1
301,110.0,0.08,1,0
305,110.0,0.08,1,0
308,111.5,0.12,2,0
309,111.5,0.12,2,0
345,111.7,0.68,2,0
361,111.7,0.68,2,0
412,111.7,0.68,2,1
388,110.9,0.56,2,1
322,110.9,0.56,2,1
267,110.9,0.56,2,1
222,110.2,0.0,1,0
225,110.2,0.0,1,0
238,110.2,0.0,1,0
138,109.7,0.12,2,0
89,109.7,0.12,2,0
69,109.7,0.12,2,0
51,109.3,0.0,1,0
33,109.3,0.0,1,0
31,109.3,0.0,1,0
55,108.2,0.0,1,0
99,108.2,0.0,1,0
142,108.2,0.0,1,1
211,110.6,0.0,1,1
255,111.1,0.0,1,0
273,111.1,0.0,1,0
284,113.1,0.0,1,0
265,113.1,0.0,1,0
279,113.1,0.0,1,0
344,113.6,0.0,1,0
316,113.6,0.0,1,1
306,113.6,0.0,1,1
268,111.4,0.0,1,1
247,111.4,0.0,1,1
217,111.4,0.0,1,0
178,110.5,0.0,1,0
107,110.5,0.0,1,0
84,110.5,0.0,1,0
89,110.4,0.0,1,0
69,110.4,0.0,1,0
51,110.4,0.0,1,0
33,110.4,0.0,1,0
31,110.4,0.0,1,0
50,110.4,0.0,1,0
82,110.2,0.0,1,0
113,110.2,0.0,1,1
163,110.2,0.0,1,1
178,111.5,0.0,1,1
227,111.5,0.0,1,0
272,111.5,0.0,1,0
269,112.7,0.0,1,0
262,112.7,0.0,1,0
260,112.7,0.0,1,0
305,112.7,0.0,1,0
316,112.7,0.0,1,1
306,112.7,0.0,1,1
268,111.7,0.44,2,1
247,111.7,0.44,2,1
217,111.7,0.44,2,0
178,110.5,0.0,1,0
107,110.5,0.0,1,0
84,110.5,0.0,1,0
40,109.5,0.0,1,0
